feature,token_id,V1,cluster,feature,predicted_value,word,sentence,pos_coarse,pos_fine,dependency,lemma,head,head_pos,head_lemma,head_dependency,entity_type,entity_label,is_alpha,is_stop,is_punct,shape,top_bottom
kill,40894,240800,0,kill,-5.0787477,1,The Howard County tradition runs daily from Nov. 21 through Jan. 1 ; check the event 's website for ticket information .,NUM,CD,nummod,1,Jan.,PROPN,Jan.,pobj,DATE,I,FALSE,FALSE,FALSE,d,bottom
kill,45848,45731,0,kill,-6.4922915,cup,Madame poured me a cup of stale tea .,NOUN,NN,dobj,cup,poured,VERB,pour,ROOT,,O,TRUE,FALSE,FALSE,xxx,bottom
kill,89513,105446,3,kill,-5.493429,across,She was a plain woman from across the New Bedford-Fairhaven Bridge in Fairhaven and dressed in a loud fuchsia dress .,ADP,IN,prep,across,from,ADP,from,prep,,O,TRUE,TRUE,FALSE,xxxx,bottom
kill,96518,427907,3,kill,-5.307961,play,Fans reach into the field of play to grab foul balls .,NOUN,NN,pobj,play,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kill,99292,41750,4,kill,-5.410096,office,""" Who 's That Girl "" was another box office bust , but the Who 's That Girl World Tour was a smash , with a more high-tech production and "" the new Madonna "" being hailed for portraying a more confident , sexually mature image .",NOUN,NN,compound,office,bust,NOUN,bust,attr,,O,TRUE,FALSE,FALSE,xxxx,bottom
kill,119941,37769,1,kill,-5.0861244,tops,"As clouds gave way to sunshine and minutes bled into hours , the Sole Sisters , in their trademark tank tops with a breast cancer pin near their shoulders , walked the course in unison . """,NOUN,NNS,nsubj,top,walked,VERB,walk,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
kill,124832,722501,1,kill,-6.0592923,back,<p> Cabrera welcomed himself back to the lineup and left field Monday when he banged out a pair of singles in an 8-2 victory over the Yankees .,ADV,RB,advmod,back,welcomed,VERB,welcome,ROOT,,O,TRUE,TRUE,FALSE,xxxx,bottom
kill,155024,77579,0,kill,-5.1342287,White,"Possible fits : Angels , Yankees , White Sox",PROPN,NNP,compound,White,Sox,PROPN,Sox,appos,ORG,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kill,200999,73598,2,kill,-5.3420115,driver,Ryan Blaney dreams of being the second driver ever to complete the Memorial Day,NOUN,NN,attr,driver,being,AUX,be,pcomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,34168,197010,1,kiln,0.106912784,tops,Here is Clover wearing one of her Wet Seal going-out tops : <p>,NOUN,NNS,pobj,top,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,86319,25827,1,kiln,0.112081535,dog,"Lest I get too much credit for my charity , I must hasten to point out that I am both mayor and dog-catcher.",NOUN,NN,compound,dog,catcher,NOUN,catcher,conj,,O,TRUE,FALSE,FALSE,xxx,top
kiln,109401,65637,2,kiln,0.1060298,head,"# With a shake of his head , Jared addressed the bartender again .",NOUN,NN,pobj,head,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,119941,37770,1,kiln,0.11043973,tops,"As clouds gave way to sunshine and minutes bled into hours , the Sole Sisters , in their trademark tank tops with a breast cancer pin near their shoulders , walked the course in unison . """,NOUN,NNS,nsubj,top,walked,VERB,walk,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,142515,109428,2,kiln,0.10201861,open,"I think the floodgates are going to open . """,VERB,VB,xcomp,open,going,VERB,go,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,145589,105447,3,kiln,0.10104995,shoulder,"# Thomas had an urge to look over his shoulder for the unseen boy , Shep 's intended playmate .",NOUN,NN,pobj,shoulder,over,ADP,over,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,148948,61656,4,kiln,0.10078981,straight,"In the NHL , only three teams won the Stanley Cup from 1976 through 1985 --Montreal won four straight , the N.Y .",NOUN,NN,dobj,straight,won,VERB,win,conj,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,160858,280611,0,kiln,0.10228841,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,208207,17865,3,kiln,0.101601355,bird,"Anhingas go by many names : darter , devil bird , water turkey , and snakebird .",NOUN,NN,npadvmod,bird,darter,NOUN,darter,dep,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,217829,21846,2,kiln,0.12637903,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,top
kiln,4892,368193,0,kiln,-0.042165536,week,"So , there 's Gallows and Anderson facing off against Cesaro and Sheamus for the honor of losing to New Day next week ( wash , rinse , repeat ) , and there 's Bayley taking on Alicia Fox because of some convoluted story involving a crush on Cedric Alexander .",NOUN,NN,npadvmod,week,losing,VERB,lose,pcomp,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
kiln,39990,45732,1,kiln,-0.045421783,business,"<p> With a $600,000 loan from Benefit Chicago , he 's planning to add technology and hire and train additional people to expand the business .",NOUN,NN,dobj,business,expand,VERB,expand,xcomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,63060,13884,0,kiln,-0.053394508,business,"But when notified that an account appears to be linked to abusive or illegal activity , firms should investigate and take action , said Andrea Matwyshyn , assistant professor of legal studies and business ethics at the University of Pennsylvania 's Wharton School .",NOUN,NN,compound,business,ethics,NOUN,ethic,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,63813,145257,1,kiln,-0.048536763,office,: # Thick foundations of the past felt more appropriate for clown college than the office .,NOUN,NN,pobj,office,than,ADP,than,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,91678,272649,1,kiln,-0.03965791,last,"During their stint in the program last year , Ghansah says they learned how to be "" super bold . """,ADJ,JJ,amod,last,year,NOUN,year,npadvmod,DATE,B,TRUE,TRUE,FALSE,xxxx,bottom
kiln,123023,853875,0,kiln,-0.04608338,and,"and cousin of Clay Matthews III and Casey Matthews , who all have played in the NFL .",CCONJ,CC,cc,and,III,PROPN,III,pobj,,O,TRUE,TRUE,FALSE,xxx,bottom
kiln,124994,105447,2,kiln,-0.050375283,Tuesday,He followed that with another 0-for-2 night Tuesday .,PROPN,NNP,npadvmod,Tuesday,night,NOUN,night,pobj,DATE,I,TRUE,FALSE,FALSE,Xxxxx,bottom
kiln,161646,1941,3,kiln,-0.038999956,email,"The next morning , an email was waiting for me .",NOUN,NN,nsubj,email,waiting,VERB,wait,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,201589,93504,4,kiln,-0.039069105,sooner,"On Friday , however , after several days of inquiries from reporters and politicians , the state agency responsible for the transfers announced that the Austin placement was designed to be temporary and that nine of the men will be relocated in 60 to 90 days , or maybe sooner .",ADV,RBR,conj,soon,relocated,VERB,relocate,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
kiln,211927,284592,2,kiln,-0.066256,side,"Invert tortilla onto skillet , dough side down .",VERB,VB,ROOT,side,side,VERB,side,ROOT,,O,TRUE,TRUE,FALSE,xxxx,bottom
kilt,39841,292555,4,kilt,0.049106218,million,"Chicago Neighborhood Initiatives , with a $2 million loan , will invest in 111th Street retail and in the Englewood and Bronzeville neighborhoods.",NUM,CD,nummod,million,loan,NOUN,loan,pobj,MONEY,I,TRUE,FALSE,FALSE,xxxx,top
kilt,63813,145258,1,kilt,0.047883686,office,: # Thick foundations of the past felt more appropriate for clown college than the office .,NOUN,NN,pobj,office,than,ADP,than,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kilt,80733,113410,1,kilt,0.04805372,office,Dominic was waiting for him in the parking lot outside his office that Friday evening .,NOUN,NN,pobj,office,outside,ADP,outside,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kilt,81209,17866,2,kilt,0.0509862,email,Get what you need today in this early-morning email .,NOUN,NN,pobj,email,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kilt,89723,73600,0,kilt,0.05043744,business,"But business consultants and benefit management companies say they are seeing companies make that calculation . """,NOUN,NN,compound,business,consultants,NOUN,consultant,nsubj,,O,TRUE,FALSE,FALSE,xxxx,top
kilt,102962,674731,0,kilt,0.04846254,about,"about 6 ounces ; for a shorter pour of a potent "" booze-forward drink "" such as a Manhattan ; it looks like a wine glass that 's missing the top part of the bowl .",ADV,RB,advmod,about,6,NUM,6,nummod,QUANTITY,B,TRUE,TRUE,FALSE,xxxx,top
kilt,107378,1196242,4,kilt,0.05180384,year,"# The survey argued that one reason for this was the number of organisations now training their line managers in how to manage absence and attendance much better , with 61% now doing this , against only 39% last year .",NOUN,NN,npadvmod,year,against,ADP,against,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,top
kilt,124994,105448,2,kilt,0.06066664,Tuesday,He followed that with another 0-for-2 night Tuesday .,PROPN,NNP,npadvmod,Tuesday,night,NOUN,night,pobj,DATE,I,TRUE,FALSE,FALSE,Xxxxx,top
kilt,132061,29809,2,kilt,0.049879465,Green,"When visiting the Green exhibit at the Vatican , Mazza recognized that the Galatians 2 fragment "" had , in fact , been put on sale on eBay in 2012 by a much-discussed Turkish account , MixAntik . """,PROPN,NNP,compound,Green,exhibit,NOUN,exhibit,dobj,,O,TRUE,FALSE,FALSE,Xxxxx,top
kilt,201589,93505,4,kilt,0.047396313,sooner,"On Friday , however , after several days of inquiries from reporters and politicians , the state agency responsible for the transfers announced that the Austin placement was designed to be temporary and that nine of the men will be relocated in 60 to 90 days , or maybe sooner .",ADV,RBR,conj,soon,relocated,VERB,relocate,conj,,O,TRUE,FALSE,FALSE,xxxx,top
kilt,12949,41752,4,kilt,-0.08967177,Sunday,"# Sunday , July 13 : Cartoonist and inventor Steven M. Johnson , author of Public Therapy Buses , Information Specialty Bums , Solar Cook-A-Mats and Other Visions of the 21st Century , will share his "" secrets for coming up with numbingly dumb , humorous invention concepts . """,PROPN,NNP,npadvmod,Sunday,share,VERB,share,ROOT,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kilt,34168,197011,1,kilt,-0.091266826,tops,Here is Clover wearing one of her Wet Seal going-out tops : <p>,NOUN,NNS,pobj,top,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kilt,86319,25828,1,kilt,-0.09439242,dog,"Lest I get too much credit for my charity , I must hasten to point out that I am both mayor and dog-catcher.",NOUN,NN,compound,dog,catcher,NOUN,catcher,conj,,O,TRUE,FALSE,FALSE,xxx,bottom
kilt,108000,33790,0,kilt,-0.089527346,baseball,"# TABLE # The pice de rsistance of the set is the large , round mouse that fits into your hand like a well-worn baseball .",NOUN,NN,pobj,baseball,like,ADP,like,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kilt,114323,17866,2,kilt,-0.09072599,chicken,"Upon his return , Doyon would show Truesdale the photos and maybe make a meal of chicken and pasta .",NOUN,NN,pobj,chicken,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kilt,160745,85543,0,kilt,-0.09590608,door,"When a woman opened the apartment door , they fell into the apartment .",NOUN,NN,dobj,door,opened,VERB,open,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
kilt,160858,280612,0,kilt,-0.09610053,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
kilt,188922,101467,2,kilt,-0.090278566,dog,"# Two kids , a dog and creative couple Meta and Nick Coleman all find their place in this light-flooded yet cozy home at the foot of Utah ' s Wasatch Mountains # Go white on white.",NOUN,NN,appos,dog,kids,NOUN,kid,nsubj,,O,TRUE,FALSE,FALSE,xxx,bottom
kilt,198311,41752,1,kilt,-0.09882836,dog,Twice she slammed her brakes to avoid a loose dog .,NOUN,NN,dobj,dog,avoid,VERB,avoid,xcomp,,O,TRUE,FALSE,FALSE,xxx,bottom
kilt,217829,21847,2,kilt,-0.11535126,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
kin,37989,29810,3,kin,1.7104099,mother,"She was , Margot thought with no small amount of envy , exactly like their mother .",NOUN,NN,pobj,mother,like,ADP,like,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kin,56430,1943,4,kin,2.0034258,brother,He and his brother Dan there 's just something in the Withey gene pool .,NOUN,NN,conj,brother,He,PRON,he,nsubj,,O,TRUE,FALSE,FALSE,xxxx,top
kin,90381,61658,1,kin,2.3752553,brother,Wil # I pulled in front of my house and cursed under my breath when I saw my brother Trent 's black Mercedes parked in the driveway .,NOUN,NN,compound,brother,Trent,PROPN,Trent,poss,,O,TRUE,FALSE,FALSE,xxxx,top
kin,92038,57677,3,kin,2.0467384,half,"She also played the accordion , according to her daughter Julia Baird ( John 's half-sister ) , and had a good singing voice but could not read music .",ADJ,JJ,amod,half,sister,NOUN,sister,npadvmod,,O,TRUE,FALSE,FALSE,xxxx,top
kin,122064,77582,0,kin,1.7369218,mother,"Telling Caroline # In an excerpt from her 1965 memoir , White House Nannie , Maud Shaw recalled being asked by Jackie 's mother , Janet Auchincloss , to deliver word of JFK 's assassination to his nearly 6-year-old daughter .",NOUN,NN,pobj,mother,by,ADP,by,agent,,O,TRUE,FALSE,FALSE,xxxx,top
kin,146396,5924,1,kin,1.6707829,brother,"Save this content for laterSave this content on your device for later , even while offlineSign in with GoogleSign in with your Google accountSign in with FacebookSign in with your Facebook accountClose <h> UK seeks extradition of Manchester concert bomber 's brother <p>",NOUN,NN,pobj,brother,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
kin,158796,129335,0,kin,2.0403678,mother,"After his mother was deported in 2007 , young Saul -- who went to live with her in Mexico -- took up her mantle , traveling back and forth between the U.S. and Mexico , lobbying for immigration reform .",NOUN,NN,nsubjpass,mother,deported,VERB,deport,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
kin,160047,29810,2,kin,2.3101583,brother,"Olsen , the younger brother of Panthers ' tight end Greg Olsen , was arrested Feb. 19 and charged with three counts of felony second-degree forcible rape , communicating threats , assault on a female and second-degree sex offense ( forcible fondling ) .",NOUN,NN,appos,brother,Olsen,PROPN,Olsen,nsubjpass,,O,TRUE,FALSE,FALSE,xxxx,top
kin,189731,13886,4,kin,2.6299245,brother,"And in 1901 , Rollins ' brother-in-law , the physician Frances H. Williams , discussed specific protective measures in his massively popular volume on X-rays .",NOUN,NN,advcl,brother,discussed,VERB,discuss,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
kin,202796,73601,1,kin,1.8778552,brother,"But on Sunday , after selling his sweets to a neighborhood girl and her 8-year-old brother , Salinas allegedly lured the girl inside his home and assaulted her .",NOUN,NN,conj,brother,girl,NOUN,girl,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
kin,132,129335,2,kin,-0.7036909,black,"They had dressed him in a black shirt and over that a black , open-sided tunic bordered with a gold band decorated with symbols .",ADJ,JJ,amod,black,tunic,NOUN,tunic,dobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
kin,31185,141278,2,kin,-0.69106776,Sunday,"He was driving a white Lexus before he was arrested around 2:20 a.m. on Sunday near the intersection of 86th Street and Avenue U in Gravesend , the police said .",PROPN,NNP,pobj,Sunday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kin,47587,21848,0,kin,-0.71297663,sense,And she had a real sense of marketing .,NOUN,NN,dobj,sense,had,VERB,have,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
kin,51422,45734,2,kin,-0.7171834,radio,"Blaha has been the voice of the Pistons on TV and radio , when they played at Cobo Arena .",NOUN,NN,conj,radio,TV,NOUN,tv,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
kin,75051,57677,4,kin,-0.7260666,Sunday,"On Sunday , Nov. 5 , Daylight Saving Time officially ends .",PROPN,NNP,pobj,Sunday,On,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kin,136100,33791,1,kin,-0.897754,Joker,New SUICIDE SQUAD Supercut Features All of the Joker 's Scenes <h>,PROPN,NNP,poss,Joker,Scenes,PROPN,Scenes,pobj,PERSON,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kin,137589,49715,4,kin,-0.71838945,film,"After Halperin left ABC , he became one of the most prominent political journalists in the country , appearing frequently on television and co-writing the best-selling "" Game Change "" with Heilemann about the 2008 presidential campaign , which was made into a HBO film .",NOUN,NN,pobj,film,into,ADP,into,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kin,187093,29810,2,kin,-0.6777932,September,He and his wife will celebrate their fourth wedding anniversary in September .,PROPN,NNP,pobj,September,in,ADP,in,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
kin,212992,149240,1,kin,-0.6703727,Trump,Comey had been in charge of the FBI 's investigation into Russian interference in the election and potential coordination between associates of Donald Trump and the Kremlin .,PROPN,NNP,pobj,Trump,of,ADP,of,prep,PERSON,I,TRUE,FALSE,FALSE,Xxxxx,bottom
kin,214202,37772,1,kin,-0.7622983,baseball,"films like "" Moneyball , "" with its complicated story of statistics-driven baseball , and "" Cloud Atlas , "" with more interlocking stars and stories than many critics could follow , before the movies tumble into theaters around the world .",NOUN,NN,pobj,baseball,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
kind,43630,165165,1,kind,4.14526,couple,The group collected the supplies in a school drive during the past couple of months .,NOUN,NN,pobj,couple,during,ADP,during,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,top
